sample_id	slot	source_field	discovery_uri	generation	byte_size	checksum_algorithm	checksum_value	created_at	updated_at	immutable_read_uri	metageneration	crc32c_base64	md5_base64	etag
HG00741	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/dc04b209-0d2e-4d4f-9a30-9b20fe9e0012/call-CpgPileup/attempt-2/HG00741.combined.bed.gz	1777752752180683	280581105	md5_base64	iShPwvZzFGhEeGA+Ns9zHw==	2026-05-02T20:12:32.185Z	2026-06-02T19:54:28.782Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/dc04b209-0d2e-4d4f-9a30-9b20fe9e0012/call-CpgPileup/attempt-2/HG00741.combined.bed.gz?generation=1777752752180683	2	ugc+jw==	iShPwvZzFGhEeGA+Ns9zHw==	CMubq4q1m5QDEAI=
HG00741	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/dc04b209-0d2e-4d4f-9a30-9b20fe9e0012/call-CpgPileup/attempt-2/HG00741.combined.bed.gz.tbi	1777752754200017	1674457	md5_base64	POo5nDbadydzeGl2yTUW6A==	2026-05-02T20:12:34.203Z	2026-06-03T15:15:57.471Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/dc04b209-0d2e-4d4f-9a30-9b20fe9e0012/call-CpgPileup/attempt-2/HG00741.combined.bed.gz.tbi?generation=1777752754200017	3	ySoodg==	POo5nDbadydzeGl2yTUW6A==	CNG7pou1m5QDEAM=
HG00741	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/dc04b209-0d2e-4d4f-9a30-9b20fe9e0012/call-CpgPileup/attempt-2/HG00741.hap1.bed.gz	1777752746792966	214987937	md5_base64	ROSF/XN5hoKAwpFLhMjWxA==	2026-05-02T20:12:26.798Z	2026-06-03T15:05:27.723Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/dc04b209-0d2e-4d4f-9a30-9b20fe9e0012/call-CpgPileup/attempt-2/HG00741.hap1.bed.gz?generation=1777752746792966	3	TdvFrQ==	ROSF/XN5hoKAwpFLhMjWxA==	CIaw4oe1m5QDEAM=
HG00741	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/dc04b209-0d2e-4d4f-9a30-9b20fe9e0012/call-CpgPileup/attempt-2/HG00741.hap1.bed.gz.tbi	1777752758268217	1580648	md5_base64	gRMsVfpgsImB63foxgdXWQ==	2026-05-02T20:12:38.273Z	2026-06-02T19:59:15.037Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/dc04b209-0d2e-4d4f-9a30-9b20fe9e0012/call-CpgPileup/attempt-2/HG00741.hap1.bed.gz.tbi?generation=1777752758268217	2	RcSjwg==	gRMsVfpgsImB63foxgdXWQ==	CLnino21m5QDEAI=
HG00741	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/dc04b209-0d2e-4d4f-9a30-9b20fe9e0012/call-CpgPileup/attempt-2/HG00741.hap2.bed.gz	1777752763770444	213967874	md5_base64	fq05JBNKKl0pncrmRE6Q5w==	2026-05-02T20:12:43.778Z	2026-06-03T15:30:00.331Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/dc04b209-0d2e-4d4f-9a30-9b20fe9e0012/call-CpgPileup/attempt-2/HG00741.hap2.bed.gz?generation=1777752763770444	3	NWbTfg==	fq05JBNKKl0pncrmRE6Q5w==	CMzM7o+1m5QDEAM=
HG00741	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/dc04b209-0d2e-4d4f-9a30-9b20fe9e0012/call-CpgPileup/attempt-2/HG00741.hap2.bed.gz.tbi	1777752756241123	1576663	md5_base64	BcfVJlp0WW2YMxtrnis2gA==	2026-05-02T20:12:36.248Z	2026-06-03T15:13:18.481Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/dc04b209-0d2e-4d4f-9a30-9b20fe9e0012/call-CpgPileup/attempt-2/HG00741.hap2.bed.gz.tbi?generation=1777752756241123	3	U8UjKg==	BcfVJlp0WW2YMxtrnis2gA==	COOFo4y1m5QDEAM=
HG01071	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b626615a-2a11-49e2-8436-fb26ed5a0ac2/call-CpgPileup/HG01071.combined.bed.gz	1777750979352487	287303003	md5_base64	JSwdHOWgLtcFU+UdGUPifA==	2026-05-02T19:42:59.358Z	2026-06-03T15:34:56.626Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b626615a-2a11-49e2-8436-fb26ed5a0ac2/call-CpgPileup/HG01071.combined.bed.gz?generation=1777750979352487	3	F6ZrUg==	JSwdHOWgLtcFU+UdGUPifA==	CKev/ryum5QDEAM=
HG01071	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b626615a-2a11-49e2-8436-fb26ed5a0ac2/call-CpgPileup/HG01071.combined.bed.gz.tbi	1777750989375192	1675311	md5_base64	bPGG603poKvGdy0rn20IpA==	2026-05-02T19:43:09.379Z	2026-06-03T14:36:58.846Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b626615a-2a11-49e2-8436-fb26ed5a0ac2/call-CpgPileup/HG01071.combined.bed.gz.tbi?generation=1777750989375192	3	L2Vc2g==	bPGG603poKvGdy0rn20IpA==	CNiN4sGum5QDEAM=
HG01071	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b626615a-2a11-49e2-8436-fb26ed5a0ac2/call-CpgPileup/HG01071.hap1.bed.gz	1777750985226339	229855426	md5_base64	GlDNxChOv+fYJeMVrVnUuw==	2026-05-02T19:43:05.230Z	2026-06-03T14:55:02.227Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b626615a-2a11-49e2-8436-fb26ed5a0ac2/call-CpgPileup/HG01071.hap1.bed.gz?generation=1777750985226339	3	ZuqQkw==	GlDNxChOv+fYJeMVrVnUuw==	COPw5L+um5QDEAM=
HG01071	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b626615a-2a11-49e2-8436-fb26ed5a0ac2/call-CpgPileup/HG01071.hap1.bed.gz.tbi	1777750987436616	1593021	md5_base64	CbTczOsjHLUnTULLtir6Jw==	2026-05-02T19:43:07.441Z	2026-06-03T15:07:58.463Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b626615a-2a11-49e2-8436-fb26ed5a0ac2/call-CpgPileup/HG01071.hap1.bed.gz.tbi?generation=1777750987436616	3	NxsIOg==	CbTczOsjHLUnTULLtir6Jw==	CMjk68Cum5QDEAM=
HG01071	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b626615a-2a11-49e2-8436-fb26ed5a0ac2/call-CpgPileup/HG01071.hap2.bed.gz	1777750998620147	229625165	md5_base64	5Xe8ABN0hJ3Yvc6Uf0ef+w==	2026-05-02T19:43:18.624Z	2026-06-03T15:45:19.629Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b626615a-2a11-49e2-8436-fb26ed5a0ac2/call-CpgPileup/HG01071.hap2.bed.gz?generation=1777750998620147	3	NrpuZQ==	5Xe8ABN0hJ3Yvc6Uf0ef+w==	CPOvlsaum5QDEAM=
HG01071	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b626615a-2a11-49e2-8436-fb26ed5a0ac2/call-CpgPileup/HG01071.hap2.bed.gz.tbi	1777750991432520	1591248	md5_base64	xm7/rAsHTn5Ea5Zi4bINSA==	2026-05-02T19:43:11.436Z	2026-06-02T19:56:33.476Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b626615a-2a11-49e2-8436-fb26ed5a0ac2/call-CpgPileup/HG01071.hap2.bed.gz.tbi?generation=1777750991432520	2	NVUQzQ==	xm7/rAsHTn5Ea5Zi4bINSA==	CMjW38Kum5QDEAI=
HG01074	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/765c0e07-ca79-4548-977a-1a92ed6a61b1/call-CpgPileup/HG01074.combined.bed.gz	1777750114161497	361535131	md5_base64	Hdqaq4wOBXp20mh0KuJCCQ==	2026-05-02T19:28:34.166Z	2026-06-03T16:01:03.139Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/765c0e07-ca79-4548-977a-1a92ed6a61b1/call-CpgPileup/HG01074.combined.bed.gz?generation=1777750114161497	3	Ghp/xg==	Hdqaq4wOBXp20mh0KuJCCQ==	CNmmt6Crm5QDEAM=
HG01074	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/765c0e07-ca79-4548-977a-1a92ed6a61b1/call-CpgPileup/HG01074.combined.bed.gz.tbi	1777750117801380	1695812	md5_base64	msbFur4fqBZCexFBNii3LA==	2026-05-02T19:28:37.804Z	2026-06-03T15:18:13.359Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/765c0e07-ca79-4548-977a-1a92ed6a61b1/call-CpgPileup/HG01074.combined.bed.gz.tbi?generation=1777750117801380	3	9Plhgw==	msbFur4fqBZCexFBNii3LA==	CKS7laKrm5QDEAM=
HG01074	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/765c0e07-ca79-4548-977a-1a92ed6a61b1/call-CpgPileup/HG01074.hap1.bed.gz	1777750102197452	301476754	md5_base64	/pv//KykwSJZNPO/pFna7g==	2026-05-02T19:28:22.202Z	2026-06-03T14:33:00.118Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/765c0e07-ca79-4548-977a-1a92ed6a61b1/call-CpgPileup/HG01074.hap1.bed.gz?generation=1777750102197452	3	Jq8onQ==	/pv//KykwSJZNPO/pFna7g==	CMyJ3Zqrm5QDEAM=
HG01074	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/765c0e07-ca79-4548-977a-1a92ed6a61b1/call-CpgPileup/HG01074.hap1.bed.gz.tbi	1777750115981085	1553983	md5_base64	3d2+gHclaR/UG9g3nB6lDg==	2026-05-02T19:28:35.984Z	2026-06-02T20:18:52.990Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/765c0e07-ca79-4548-977a-1a92ed6a61b1/call-CpgPileup/HG01074.hap1.bed.gz.tbi?generation=1777750115981085	2	HPbQTA==	3d2+gHclaR/UG9g3nB6lDg==	CJ2upqGrm5QDEAI=
HG01074	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/765c0e07-ca79-4548-977a-1a92ed6a61b1/call-CpgPileup/HG01074.hap2.bed.gz	1777750108676339	301448166	md5_base64	YVphezYgalUyZg/U6PsUjg==	2026-05-02T19:28:28.680Z	2026-06-03T14:51:57.528Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/765c0e07-ca79-4548-977a-1a92ed6a61b1/call-CpgPileup/HG01074.hap2.bed.gz?generation=1777750108676339	3	LNF52w==	YVphezYgalUyZg/U6PsUjg==	CPPB6J2rm5QDEAM=
HG01074	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/765c0e07-ca79-4548-977a-1a92ed6a61b1/call-CpgPileup/HG01074.hap2.bed.gz.tbi	1777750095262625	1554368	md5_base64	fStXwNsphAZTmJvVGEfU/A==	2026-05-02T19:28:15.267Z	2026-06-03T15:19:08.909Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/765c0e07-ca79-4548-977a-1a92ed6a61b1/call-CpgPileup/HG01074.hap2.bed.gz.tbi?generation=1777750095262625	3	wRFxbA==	fStXwNsphAZTmJvVGEfU/A==	CKHntZerm5QDEAM=
HG01081	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b153769d-433f-46cf-bb9a-b7af79911b24/call-CpgPileup/attempt-2/HG01081.combined.bed.gz	1777753920904685	324859150	md5_base64	cc4RPrmqEa/8hh02IDAGYQ==	2026-05-02T20:32:00.910Z	2026-06-02T20:37:11.068Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b153769d-433f-46cf-bb9a-b7af79911b24/call-CpgPileup/attempt-2/HG01081.combined.bed.gz?generation=1777753920904685	2	+vxUyg==	cc4RPrmqEa/8hh02IDAGYQ==	CO270Le5m5QDEAI=
HG01081	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b153769d-433f-46cf-bb9a-b7af79911b24/call-CpgPileup/attempt-2/HG01081.combined.bed.gz.tbi	1777753928049564	1683512	md5_base64	Aj1aqeq42x6ccXKcdc/dWg==	2026-05-02T20:32:08.054Z	2026-06-02T20:20:41.882Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b153769d-433f-46cf-bb9a-b7af79911b24/call-CpgPileup/attempt-2/HG01081.combined.bed.gz.tbi?generation=1777753928049564	2	HCo+lg==	Aj1aqeq42x6ccXKcdc/dWg==	CJzHhLu5m5QDEAI=
HG01081	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b153769d-433f-46cf-bb9a-b7af79911b24/call-CpgPileup/attempt-2/HG01081.hap1.bed.gz	1777753932448412	290986126	md5_base64	y5VFTs8b6beap2t3dDjY/w==	2026-05-02T20:32:12.452Z	2026-06-03T15:43:22.843Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b153769d-433f-46cf-bb9a-b7af79911b24/call-CpgPileup/attempt-2/HG01081.hap1.bed.gz?generation=1777753932448412	3	IXld6Q==	y5VFTs8b6beap2t3dDjY/w==	CJyFkb25m5QDEAM=
HG01081	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b153769d-433f-46cf-bb9a-b7af79911b24/call-CpgPileup/attempt-2/HG01081.hap1.bed.gz.tbi	1777753914765658	1661809	md5_base64	0fPN9hc+jZ3l7ZuEmBLzlQ==	2026-05-02T20:31:54.769Z	2026-06-03T15:26:00.224Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b153769d-433f-46cf-bb9a-b7af79911b24/call-CpgPileup/attempt-2/HG01081.hap1.bed.gz.tbi?generation=1777753914765658	3	dssSYg==	0fPN9hc+jZ3l7ZuEmBLzlQ==	CNri2bS5m5QDEAM=
HG01081	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b153769d-433f-46cf-bb9a-b7af79911b24/call-CpgPileup/attempt-2/HG01081.hap2.bed.gz	1777753926415863	290598983	md5_base64	J6A3hMFBjlA5zq0qRiYHNw==	2026-05-02T20:32:06.420Z	2026-06-03T14:44:00.625Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b153769d-433f-46cf-bb9a-b7af79911b24/call-CpgPileup/attempt-2/HG01081.hap2.bed.gz?generation=1777753926415863	3	7M8FDw==	J6A3hMFBjlA5zq0qRiYHNw==	CPfroLq5m5QDEAM=
HG01081	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b153769d-433f-46cf-bb9a-b7af79911b24/call-CpgPileup/attempt-2/HG01081.hap2.bed.gz.tbi	1777753916443826	1661354	md5_base64	7xgyFGCf6z2un4qXOTVHTA==	2026-05-02T20:31:56.448Z	2026-06-03T14:57:58.330Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/b153769d-433f-46cf-bb9a-b7af79911b24/call-CpgPileup/attempt-2/HG01081.hap2.bed.gz.tbi?generation=1777753916443826	3	iIaZTg==	7xgyFGCf6z2un4qXOTVHTA==	CLKZwLW5m5QDEAM=
HG01099	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a6bcabab-4dfb-4eba-9bcb-4cf03d76d8fc/call-CpgPileup/HG01099.combined.bed.gz	1777750062129809	301454180	md5_base64	7BlWT/pYTSgTWrdzVIUEaw==	2026-05-02T19:27:42.135Z	2026-06-03T15:55:07.167Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a6bcabab-4dfb-4eba-9bcb-4cf03d76d8fc/call-CpgPileup/HG01099.combined.bed.gz?generation=1777750062129809	3	37uo2Q==	7BlWT/pYTSgTWrdzVIUEaw==	CJHFz4erm5QDEAM=
HG01099	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a6bcabab-4dfb-4eba-9bcb-4cf03d76d8fc/call-CpgPileup/HG01099.combined.bed.gz.tbi	1777750056343981	1687897	md5_base64	S3Y8txi2iwbOlgFvIXl+TA==	2026-05-02T19:27:36.348Z	2026-06-03T15:05:03.719Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a6bcabab-4dfb-4eba-9bcb-4cf03d76d8fc/call-CpgPileup/HG01099.combined.bed.gz.tbi?generation=1777750056343981	3	wk6wLQ==	S3Y8txi2iwbOlgFvIXl+TA==	CK2z7oSrm5QDEAM=
HG01099	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a6bcabab-4dfb-4eba-9bcb-4cf03d76d8fc/call-CpgPileup/HG01099.hap1.bed.gz	1777750069016735	249705347	md5_base64	XAhhcdLa3k/drwWPUGMm5Q==	2026-05-02T19:27:49.021Z	2026-06-03T15:27:58.580Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a6bcabab-4dfb-4eba-9bcb-4cf03d76d8fc/call-CpgPileup/HG01099.hap1.bed.gz?generation=1777750069016735	3	UKp91A==	XAhhcdLa3k/drwWPUGMm5Q==	CJ/x84qrm5QDEAM=
HG01099	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a6bcabab-4dfb-4eba-9bcb-4cf03d76d8fc/call-CpgPileup/HG01099.hap1.bed.gz.tbi	1777750072870496	1552091	md5_base64	SBy6ZLuDWFJMKPX9OFl9zQ==	2026-05-02T19:27:52.873Z	2026-06-03T15:12:01.736Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a6bcabab-4dfb-4eba-9bcb-4cf03d76d8fc/call-CpgPileup/HG01099.hap1.bed.gz.tbi?generation=1777750072870496	3	7ngtPg==	SBy6ZLuDWFJMKPX9OFl9zQ==	COCM34yrm5QDEAM=
HG01099	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a6bcabab-4dfb-4eba-9bcb-4cf03d76d8fc/call-CpgPileup/HG01099.hap2.bed.gz	1777750054479398	249363969	md5_base64	cJLm3vMp1PAKqMbMbXue/A==	2026-05-02T19:27:34.484Z	2026-06-03T14:41:06.882Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a6bcabab-4dfb-4eba-9bcb-4cf03d76d8fc/call-CpgPileup/HG01099.hap2.bed.gz?generation=1777750054479398	3	RH8h6A==	cJLm3vMp1PAKqMbMbXue/A==	CKbM/IOrm5QDEAM=
HG01099	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a6bcabab-4dfb-4eba-9bcb-4cf03d76d8fc/call-CpgPileup/HG01099.hap2.bed.gz.tbi	1777750070984455	1550109	md5_base64	wwQVze+AWLeyvEhurrG6ug==	2026-05-02T19:27:50.988Z	2026-06-02T20:16:42.378Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a6bcabab-4dfb-4eba-9bcb-4cf03d76d8fc/call-CpgPileup/HG01099.hap2.bed.gz.tbi?generation=1777750070984455	2	yXSijA==	wwQVze+AWLeyvEhurrG6ug==	CIf+64urm5QDEAI=
HG01106	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/f0ab26b0-d66f-45be-8322-24218670bc4d/MethylationProfiling/62b698b1-d5ea-469f-bd92-4ba26a74d65f/call-CpgPileup/attempt-2/HG01106.combined.bed.gz	1783886287516886	332591068	md5_base64	r54zZufsZtckrRiRW9tVKg==	2026-07-12T19:58:07.521Z	2026-07-12T19:58:07.521Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/f0ab26b0-d66f-45be-8322-24218670bc4d/MethylationProfiling/62b698b1-d5ea-469f-bd92-4ba26a74d65f/call-CpgPileup/attempt-2/HG01106.combined.bed.gz?generation=1783886287516886	1	JUOvOg==	r54zZufsZtckrRiRW9tVKg==	CNbp8qP2zZUDEAE=
HG01106	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/f0ab26b0-d66f-45be-8322-24218670bc4d/MethylationProfiling/62b698b1-d5ea-469f-bd92-4ba26a74d65f/call-CpgPileup/attempt-2/HG01106.combined.bed.gz.tbi	1783886291498446	1693283	md5_base64	gRAsPsZ2tfy3Hd0HiHp21w==	2026-07-12T19:58:11.502Z	2026-07-12T19:58:11.502Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/f0ab26b0-d66f-45be-8322-24218670bc4d/MethylationProfiling/62b698b1-d5ea-469f-bd92-4ba26a74d65f/call-CpgPileup/attempt-2/HG01106.combined.bed.gz.tbi?generation=1783886291498446	1	jyhzOQ==	gRAsPsZ2tfy3Hd0HiHp21w==	CM7r5aX2zZUDEAE=
